ID,X,Y,POTEAU_ID_POT,DESCRIPTION_RPA,CODE_RPA,FLECHE_PAN
6988,-73.5815589942316,45.50204360013479,105733,\P 12h-13h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JJ-A,3
6989,-73.5815589942316,45.50204360013479,105733,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
6990,-73.58172423602109,45.502125142805006,237627,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
6991,-73.5683466191352,45.51039768805511,237624,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
6993,-73.5683466191352,45.51039768805511,237624,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
6994,-73.56288553124129,45.505618784312404,227674,\P RESERVE S3R 09h-23h,R-PF,2
6995,-73.56288553124129,45.505618784312404,227674,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
6996,-73.5630065836681,45.50567999689011,237623,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
6997,-73.5614934290301,45.51037520848929,162932,\P 12h30-13h30 LUN. 1 AVRIL AU 1 DEC.,SU-LK-A,0
6998,-73.5614934290301,45.51037520848929,162932,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
6999,-73.5614934290301,45.51037520848929,162932,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
7022,-73.5631850348466,45.5113146200163,137071,\P EN TOUT TEMPS,SD-TT,0
7024,-73.5631114338711,45.511305662286304,11914,\P DEUX COTES,SD-TC,0
7026,-73.5627657765487,45.511215868560804,11916,\P DEUX COTES,SD-TC,0
7039,-73.5620174056685,45.5111487891784,228523,\P DEUX COTES,SD-TC,0
7079,-73.5572319205703,45.5067285631011,37834,\P RESERVE TAXIS 08h-18h,R-TF,3
7149,-73.5496705588938,45.5377593580447,237410,P 02h 08h-18h LUN. AU VEN.,PV-JK,3
7150,-73.5496705588938,45.5377593580447,237410,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,2
7218,-73.559200504305,45.514529188538,237347,\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AA-A,0
7219,-73.559200504305,45.514529188538,237347,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,2
7291,-73.5498000247997,45.524166465552,98203,\A EN TOUT TEMPS,AD-TT,3
7292,-73.5498000247997,45.524166465552,98203,\P RESERVE S3R 09h-23h,R-PF,2
7293,-73.54995589930691,45.524013424742606,238917,\P EN TOUT TEMPS,SD-TT,2
7294,-73.54995589930691,45.524013424742606,238917,\P RESERVE S3R 09h-23h,R-PF,3
7296,-73.5503735921525,45.5235532792284,238916,\P RESERVE HANDICAPES (PICTO),R-TD,3
7437,-73.5569814891663,45.5339938491743,9169,\A 08h-09h30 LUN. AU VEN.,AV-AB,0
7517,-73.5554841996917,45.5078677259547,161335,\A EN TOUT TEMPS DES DEUX COTES,AD-DC,3
7518,-73.5554841996917,45.5078677259547,161335,\P RESERVE TITULAIRES DE PERMIS,R-DP,2
7576,-73.56720472645449,45.517174791710794,27716,\A 15h30-17h30 LUN. AU VEN.,AV-PB,0
7585,-73.56282709095191,45.51599849169911,44925,\A EN TOUT TEMPS,AD-TT,3
7587,-73.5617105670957,45.515472693325,34755,\A 07h-09h LUN. AU VEN.,AV-AC,2
7593,-73.5653872317289,45.5151692011786,77519,\A 08h-09h30  16h-18h LUN. AU VEN.,AV-QE,0
7599,-73.5655103832022,45.51479119733789,14521,\A 08h-09h30  16h-18h LUN. AU VEN.,AV-QE,0
7605,-73.5625598852159,45.5138120243355,34332,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
7607,-73.5621053768002,45.5140417318805,34334,\A EN TOUT TEMPS,AD-TT,0
7677,-73.5698414874694,45.497573302851706,237476,\A EN TOUT TEMPS,AD-TT,2
7678,-73.5698414874694,45.497573302851706,237476,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,3
7679,-73.569686001342,45.49750275106621,148095,\P 23h-24h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-SK-A,0
7680,-73.569686001342,45.49750275106621,148095,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,2
7681,-73.569686001342,45.49750275106621,148095,P 15 min 07h-18h LUN. AU VEN.,PV-DB,3
7682,-73.5626733182239,45.5122282411944,137097,\P 06h30-07h30 LUNDI 1 AVRIL AU 1 DEC.,SU-BC-A,0
7683,-73.5626733182239,45.5122282411944,137097,\P EN TOUT TEMPS,SD-TT,3
7690,-73.5819965768771,45.4966127305746,136265,\A 14h30-18h30 LUN A VEN,AV-PR,0
7692,-73.5819965768771,45.4966127305746,136265,\A EN TOUT TEMPS,AD-TT,3
7697,-73.5817232245582,45.4964284584298,25254,Arrêt d'autobus,BUS,0
7722,-73.56344751346491,45.508201021306,220690,P 15 min 07h-09h 16h-18h LUN. AU VEN.,PV-JB,2
7742,-73.5505567365518,45.5150462505916,214370,\P RESERVE DEBARCADERE HANDICAPES EN TOUT TEMPS,RD-TT,3
7743,-73.5505567365518,45.5150462505916,214370,P 2h 9h-23h,PD-JN,2
7814,-73.564547636751,45.5256258228448,27562,\A 15h30-18h30 LUN. AU VEN.,AV-PL,0
7816,-73.564547636751,45.5256258228448,27562,\P EN TOUT TEMPS,SD-TT,2
7817,-73.564547636751,45.5256258228448,27562,\P RESERVE TAXIS,R-TA,3
7819,-73.5645958390227,45.52545032689999,27561,\A EN TOUT TEMPS,AD-TT,3
7820,-73.5645958390227,45.52545032689999,27561,\A 15h30-18h30 LUN. AU VEN.,AV-PL,0
7822,-73.5645958390227,45.52545032689999,27561,\P RESERVE TAXIS,R-TA,2
7824,-73.5617256543382,45.5230908515297,237592,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
7825,-73.561851769884,45.5231484630484,237591,\A EN TOUT TEMPS,AD-TT,3
7826,-73.561851769884,45.5231484630484,237591,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
7827,-73.5535737908672,45.5184552723355,13040,\P 10h-11h MER. 1 AVRIL AU 1 DEC.,SU-NE-A,0
7829,-73.5535737908672,45.5184552723355,13040,\P 08h-16h LUN. AU SAM.,SS-JB,3
7830,-73.5535737908672,45.5184552723355,13040,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
7832,-73.5537004959468,45.5185063777777,237590,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
7833,-73.5541030145613,45.52225433759379,237589,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
7882,-73.5522713699698,45.51065425243879,11959,\P RESERVE S3R 09h-23h,R-PF,0
7883,-73.5522713699698,45.51065425243879,11959,\P 08h-09h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VA-A,0
7885,-73.55239196360608,45.510456231987106,11960,\P 08h-09h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VA-A,0
7886,-73.55239196360608,45.510456231987106,11960,\P RESERVE S3R 09h-23h,R-PF,3
7933,-73.5594384147075,45.5087655790833,12273,\A EN TOUT TEMPS DES DEUX COTES,AD-DC,0
7934,-73.5591297128112,45.509188665078405,12271,\A EN TOUT TEMPS DES DEUX COTES,AD-DC,0
8008,-73.5696790638836,45.4931745044311,58393,\P 10h-11h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VE-A,0
8009,-73.5696790638836,45.4931745044311,58393,\P RESERVE S3R 09h-23h,R-PF,0
8014,-73.568833670974,45.4927160962195,58389,\P RESERVE S3R 09h-23h,R-PF,0
8017,-73.5690041880682,45.4925450228509,88601,\P 10h-11h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JE-A,0
8018,-73.5690041880682,45.4925450228509,88601,\P RESERVE S3R 09h-23h,R-PF,3
8022,-73.5477719946999,45.522030212011394,161708,\P 13h-14h MER. 1 AVRIL AU 1 DEC.,SU-NL-A,0
8023,-73.5477719946999,45.522030212011394,161708,\P EN TOUT TEMPS,SD-TT,3
8024,-73.5477719946999,45.522030212011394,161708,\P RESERVE S3R 09h-23h,R-PF,2
8026,-73.5480504682737,45.5221548760297,237874,\A EN TOUT TEMPS,AD-TT,2
8027,-73.5480504682737,45.5221548760297,237874,\P RESERVE S3R 09h-23h,R-PF,3
8029,-73.5617390580086,45.5320207310921,9122,\P 09h30-10h30 LUN. 1 AVRIL AU 1 DEC.,SU-LD-A,0
8030,-73.5617390580086,45.5320207310921,9122,\P RESERVE S3R 09h-23h,R-PF,3
8031,-73.5619344141768,45.5321196075708,237202,\P RESERVE S3R 09h-23h,R-PF,2
8032,-73.5620470640756,45.53231301169949,237201,\P RESERVE S3R 09h-23h,R-PF,2
8033,-73.56222918904041,45.5323938980871,237200,\P 09h30-10h30 MAR. 1 AVRIL AU 1 DEC.,SU-MD-A,0
8034,-73.56222918904041,45.5323938980871,237200,\P RESERVE S3R 09h-23h,R-PF,0
8055,-73.5688203070604,45.503077806205795,138312,\A EN TOUT TEMPS,AD-TT,0
8056,-73.5688594535372,45.503037289678105,138311,\A EN TOUT TEMPS,AD-TT,3
8057,-73.567923264377,45.5023404717888,92161,\A 06h30-09h30  15h30-17h30 LUN. AU VEN.,AV-QR,0
8059,-73.567923264377,45.5023404717888,92161,\P 09h30-15h30 LUN. AU VEN.,SV-OG,0
8071,-73.56304292182891,45.50223528827539,93232,\A EN TOUT TEMPS,AD-TT,0
8088,-73.55033030277471,45.523601160787706,238915,\P RESERVE HANDICAPES (PICTO),R-TD,2
8089,-73.55033030277471,45.523601160787706,238915,\P EN TOUT TEMPS,SD-TT,3
8090,-73.5502676225253,45.5236668496953,98201,\P EN TOUT TEMPS,SD-TT,2
8091,-73.5502676225253,45.5236668496953,98201,\P RESERVE S3R 09h-23h,R-PF,3
8227,-73.57202970271291,45.4988870567132,158744,\P 07h30-08h30 LUN. 1 AVRIL AU 1 DEC.,SU-LT-A,3
8228,-73.57202970271291,45.4988870567132,158744,\P RESERVE MOTOS,R-MO,3
8230,-73.57202970271291,45.4988870567132,158744,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
8231,-73.5538509351701,45.5073006980855,238090,\A EN TOUT TEMPS,AD-TT,2
8232,-73.5538509351701,45.5073006980855,238090,\P RESERVE S3R 09h-23h,R-PF,3
8233,-73.5538509351701,45.5073006980855,238090,\P 07h30-08h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-MV-A,0
8286,-73.5840189223226,45.499247803478795,130996,\P 07h-08h LUN. AU VEN. 1 MARS AU 1 DEC.,SV-AD,0
8287,-73.5840189223226,45.499247803478795,130996,Arrêt d'autobus,BUS,0
8520,-73.5875375842125,45.4965636265514,137695,\A EN TOUT TEMPS,AD-TT,0
8525,-73.58785011745191,45.496473402214406,75002,\P EN TOUT TEMPS,SD-TT,3
8527,-73.58785011745191,45.496473402214406,75002,Arrêt d'autobus,BUS,2
8528,-73.58785011745191,45.496473402214406,75002,Arrêt d'autobus,BUS,0
8532,-73.58776608643491,45.49642847460421,124875,\A EN TOUT TEMPS,AD-TT,0
8533,-73.58776608643491,45.49642847460421,124875,\A EN TOUT TEMPS,AD-TT,0
8534,-73.5498443198468,45.5294889955044,233299,\A EN TOUT TEMPS,AD-TT,3
8562,-73.5565203126683,45.5149669690725,12312,\P RESERVE S3R 09h-23h,R-PF,0
8563,-73.5565203126683,45.5149669690725,12312,\P 08h-09h MER. 1 AVRIL AU 1 DEC.,SU-NA-A,0
8612,-73.56232627190809,45.5007374424774,159102,P 15 min,PD-DT,3
8615,-73.5625897287548,45.5111529762341,159216,STAT. INT. DE 5H - 7H (1 AVRIL AU 1 DEC),SD-AJ-A,0
8639,-73.55850193789391,45.5031375472305,93784,\A EN TOUT TEMPS,AD-TT,0
8640,-73.55847777580979,45.503197273184604,238733,\P EN TOUT TEMPS,SD-TT,0
8641,-73.55860403511942,45.5032544744882,93782,\P EN TOUT TEMPS,SD-TT,0
8649,-73.5596865794558,45.508585481257,12529,\P EN TOUT TEMPS,SD-TT,0
8652,-73.558255184049,45.5031151772602,216942,\P EN TOUT TEMPS,SD-TT,0
8905,-73.55547588476259,45.512834857149706,214823,\A EN TOUT TEMPS,AD-TT,3
8906,-73.551703174547,45.5116713322007,51804,\P 09h-10h DIM. 1 MARS AU 1 DEC.,SU-LU,0
8907,-73.551703174547,45.5116713322007,51804,\P RESERVE S3R 09h-23h,R-PF,0
8908,-73.55846750109029,45.5146695093679,238465,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
8909,-73.5583146342674,45.5146016315003,230551,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
8915,-73.5516146815394,45.520305346456205,11671,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
8916,-73.5516146815394,45.520305346456205,11671,\P RESERVE HANDICAPES (PICTO),R-TD,3
8917,-73.551886807136,45.5204312008158,11670,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
8918,-73.5584404502753,45.5186823456016,163779,\P LIVRAISON SEULEMENT 09h-17h LUN. AU VEN.,SL-JH,2
8980,-73.5686400213295,45.4998384788475,91954,\P RESERVE TAXIS,R-TA,0
8981,-73.5683983586097,45.499721644142596,165206,\P RESERVE TAXIS,R-TA,3
9427,-73.5704045776615,45.4936358687996,237644,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
9428,-73.5705344068679,45.4937007214875,237643,\A EN TOUT TEMPS,AD-TT,2
9429,-73.5705344068679,45.4937007214875,237643,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
9430,-73.5767229929246,45.4960134987642,226117,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,0
9433,-73.5768531453597,45.495873935427895,91493,\P LIVRAISON SEULEMENT EN TOUT TEMPS,SL-TT,0
9434,-73.57903904872799,45.49183454466889,237642,\A EN TOUT TEMPS,AD-TT,3
9435,-73.5790962942313,45.491783330870106,237641,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
9436,-73.5791979687139,45.4917015545121,54727,\P 09h30-10h30 MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VD-A,0
9437,-73.5791979687139,45.4917015545121,54727,\P RESERVE S3R 09h-23h,R-PF,2
9438,-73.5791979687139,45.4917015545121,54727,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
9439,-73.5842361125254,45.4917789363968,54941,\P 10h-11h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-VE-A,0
9440,-73.5842361125254,45.4917789363968,54941,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
9442,-73.5840740514152,45.4965257352503,220847,\P EN TOUT TEMPS,SD-TT,3
9443,-73.5840740514152,45.4965257352503,220847,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
9444,-73.5840037835376,45.4966222052376,237640,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
9541,-73.55567473789951,45.533598564734,128063,\P EN TOUT TEMPS,SD-TT,0
9542,-73.5557474440497,45.533477051117494,128066,\A 08h-09h30 LUN. AU VEN.,AV-AB,0
9612,-73.5512643348774,45.5089315114499,33424,\P EXCEPTE DEBARCADERE AUTOBUS TOURISTIQUE,R-AW,3
9614,-73.5512643348774,45.5089315114499,33424,P 15 min,PD-DT,2
9670,-73.5611473025382,45.5360658217743,234710,\A 15h30-17h30 LUN. AU VEN.,AV-PB,0
9671,-73.55816223364141,45.5378805535209,4362,\P 12h-13h MAR. 1 AVRIL AU 1 DEC.,SU-MJ-A,0
9826,-73.5991395050403,45.4951863833772,162654,\P MARDI A DIMANCHE,SE-JR,0
9829,-73.5990670927651,45.4949344897935,162655,\P MARDI A DIMANCHE,SE-JR,0
9830,-73.5983078300169,45.494714683881796,233684,\A EN TOUT TEMPS,AD-TT,3
9831,-73.5983078300169,45.494714683881796,233684,\P MARDI A DIMANCHE,SE-JR,2
9832,-73.5984754886145,45.494786527018604,127848,\P MARDI A DIMANCHE,SE-JR,0
9834,-73.59929710221249,45.4952177410413,163287,\P LUNDI,SU-TC,0
9836,-73.5993315114947,45.495001748492605,127842,\P LUNDI,SU-TC,0
9837,-73.5990697291347,45.4948400038517,127846,\P LUNDI,SU-TC,0
9839,-73.5987445574871,45.4947772962996,127845,\P LUNDI,SU-TC,0
9863,-73.5983676732071,45.494642644814796,233685,\A EN TOUT TEMPS,AD-TT,2
9864,-73.5983676732071,45.494642644814796,233685,\P LUNDI,SU-TC,3
9885,-73.56326616513759,45.5162502048369,218372,\A EN TOUT TEMPS,AD-TT,0
9933,-73.5441306982534,45.4899747855062,110616,\P EN TOUT TEMPS,SD-TT,0
9936,-73.55484602598841,45.4980957387089,144520,\A EN TOUT TEMPS,AD-TT,0
9937,-73.5548541323451,45.49820821529221,160861,\P 08h30-09h30 MAR. 1 AVRIL AU 1 DEC.,SU-MB-A,0
9940,-73.575852853036,45.4962570377959,160352,\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AD-A,0
9941,-73.575852853036,45.4962570377959,160352,\P RESERVE VEHICULES MILITAIRES,R-VM,3
9944,-73.5726875232102,45.4964390646451,104958,\A 05h30-09h30  14h30-18h30 LUN A VEN,AV-RM,0
9946,-73.5726875232102,45.4964390646451,104958,\P 18h30 A 24h00,SD-SS,2
9948,-73.5727546103041,45.496371533629706,225889,\P 18h30 A 24h00,SD-SS,3
10045,-73.5549346713928,45.5226433824133,238127,\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC,SU-ND-A,0
10046,-73.5549346713928,45.5226433824133,238127,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,0
10048,-73.55398692597049,45.506662654626204,143162,\P 07h30-08h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-MV-A,0
10049,-73.55398692597049,45.506662654626204,143162,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
10050,-73.55398692597049,45.506662654626204,143162,\A EN TOUT TEMPS,AD-TT,2
10073,-73.5662526771211,45.5187097831698,237597,\P 07h-08h MAR. 1 AVRIL AU 1 DEC.,SU-MS-A,0
10074,-73.5662526771211,45.5187097831698,237597,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
10075,-73.56637773779521,45.5187673183605,237596,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
10076,-73.56637773779521,45.5187673183605,237596,\A EN TOUT TEMPS,AD-TT,3
10077,-73.5492826725086,45.5301932550653,237594,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,2
10078,-73.5492028858281,45.530281131715796,114765,\P 13h-14h LUN. 1 AVRIL AU 1 DEC.,SU-LL-A,0
10079,-73.5492028858281,45.530281131715796,114765,\P RESERVE S3R          (EN TOUT TEMPS),R-QG,3
10131,-73.55709573628529,45.4989989793554,90739,\P 08h30-09h30 MER. 1 AVRIL AU 1 DEC.,SU-NB-A,0
10138,-73.5563616603879,45.498675400177405,162999,\P EN TOUT TEMPS,SD-TT,0
10139,-73.5540029453998,45.504183580538204,94003,\P RESERVE S3R 09h-23h,R-PF,0
10141,-73.554161810443,45.5042959856794,94002,\A EN TOUT TEMPS,AD-TT,0
10355,-73.547777051654,45.529894806293,29589,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
10356,-73.547777051654,45.529894806293,29589,\P EN TOUT TEMPS,SD-TT,3
10369,-73.5475184352494,45.5301648657926,28853,Arrêt d'autobus,BUS,0
10376,-73.5611653135108,45.5128139556054,12242,STAT. INT. DE 5H - 7H (1 AVRIL AU 1 DEC),SD-AJ-A,0
10476,-73.5582505362525,45.532724437191,160537,\P 10h-11h MAR. 1 AVRIL AU 1 DEC.,SU-ME-A,0
10477,-73.5582505362525,45.532724437191,160537,\A EN TOUT TEMPS,AD-TT,2
10478,-73.5582505362525,45.532724437191,160537,P 15 min 07h-18h LUN. AU VEN.,PV-DB,3
10480,-73.5586389575418,45.53380404436751,45823,\P 10h-11h LUN. 1 AVRIL AU 1 DEC.,SU-LE-A,0
10481,-73.55891058475821,45.5318422570696,233738,\A EN TOUT TEMPS,AD-TT,2
10482,-73.5587914984502,45.531972794998396,233719,\A EN TOUT TEMPS,AD-TT,3
10484,-73.55394799544041,45.5299685449689,45707,\P 10h-11h LUN. 1 AVRIL AU 1 DEC.,SU-LE-A,0
10485,-73.55770776243179,45.5344479028302,28745,\P 13h30-14h30 LUN. 1 AVRIL AU 1 DEC.,SU-LM-A,0
10486,-73.5588576405495,45.534784755420105,28797,\A 08h-09h30 LUN. AU VEN.,AV-AB,0
10487,-73.5588576405495,45.534784755420105,28797,\P 09h30-18h LUN. AU SAM.,SS-JS,3
10501,-73.5557108603015,45.5377647964562,4407,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0
10592,-73.56245976076329,45.5126337277826,237507,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,2
10593,-73.5623776042976,45.5127251155863,237506,\P 06h30-07h30 LUNDI 1 AVRIL AU 1 DEC.,SU-BC-A,0
10594,-73.5623776042976,45.5127251155863,237506,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,3
10595,-73.5722471295644,45.4947476369037,108711,\P 09h30-10h30 MAR. VEN. 1 MARS AU 1 DEC.,SB-VD,0
10596,-73.5722471295644,45.4947476369037,108711,\P RESERVE S3R 09h-23h,R-PF,0
10598,-73.572492747371,45.494527019424105,108710,\P RESERVE S3R 09h-23h,R-PF,2
10604,-73.5633728213746,45.517559414141104,12576,\P 08h-09h LUN. 1 AVRIL AU 1 DEC.,SU-LA-A,0
10605,-73.5633728213746,45.517559414141104,12576,\P RESERVE S3R 17h-23h,R-PJ,0
10608,-73.5796803952684,45.5035071709843,75376,\A EN TOUT TEMPS,AD-TT,3
10609,-73.5517714080841,45.53766316844499,3537,\P RESERVE S3R 09h-23h,R-PF,2
10610,-73.5514317068743,45.5376768194575,3525,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0
10611,-73.5524912088628,45.5380497700953,3524,\P 12h-13h LUN. 1 AVRIL AU 1 DEC.,SU-LJ-A,0
10729,-73.5758951629857,45.5003692957971,91862,\P 08h-18h LUN. AU SAM.,SS-OD,2
10730,-73.5745458861992,45.5027097768073,121445,\P EN TOUT TEMPS,SD-TT,3
10732,-73.5745458861992,45.5027097768073,121445,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0
10733,-73.5743670138708,45.5026199090876,57733,P 15 MIN. RESERVE HOTEL,PD-TD,2
10737,-73.5740128854028,45.50244466967651,166199,P 15 MIN. RESERVE HOTEL,PD-TD,3
10739,-73.5737908034432,45.5023368321758,57729,\P 08h-17h LUN. AU SAM.,SS-JC,2
10740,-73.57368556540659,45.502287408735505,57728,\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.,SV-AF-A,0
10741,-73.57368556540659,45.502287408735505,57728,\P 08h-17h LUN. AU SAM.,SS-JC,3
10752,-73.55179708671021,45.5211826081182,12086,\P EN TOUT TEMPS,SD-TT,3
10755,-73.5518807419741,45.5212275621632,173486,\P EN TOUT TEMPS,SD-TT,2
10756,-73.5518807419741,45.5212275621632,173486,\P 09h-22h30,SD-JP,3
10758,-73.55880572845909,45.531806317557,233740,\A EN TOUT TEMPS,AD-TT,3
10759,-73.557382464708,45.5309027036194,233777,\A EN TOUT TEMPS,AD-TT,2
10763,-73.5573942471468,45.5310826654224,125557,\P 09h-10h LUN. 1 AVRIL AU 1 DEC.,SU-LC-A,0
10784,-73.56494804617721,45.516546208469,36246,\A 08h-09h30  16h-18h LUN. AU VEN.,AV-QE,0
10785,-73.56494804617721,45.516546208469,36246,Arrêt d'autobus,BUS,2
10787,-73.565109283502,45.5165911087265,36247,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
10790,-73.5656306268106,45.5150070901949,77520,\A 07h-09h30 LUN. AU VEN.,AV-AA,0
11201,-73.5677283929689,45.4932296683374,92769,\P 09h30-10h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JD-A,0
11202,-73.5677283929689,45.4932296683374,92769,\P EN TOUT TEMPS,SD-TT,3
11204,-73.56716591513342,45.492960047069396,92776,\P 09h30-10h30 LUN. JEU. 1 AVRIL AU 1 DEC.,SB-JD-A,0
11206,-73.56716591513342,45.492960047069396,92776,\P EN TOUT TEMPS,SD-TT,2
11207,-73.56716591513342,45.492960047069396,92776,\P RESERVE S3R 09h-23h,R-PF,3
11222,-73.56548799332741,45.521000110905106,25399,\A 15h30-17h30 LUN. AU VEN.,AV-PB,0
11226,-73.5544969150552,45.5138116563098,238308,\A EN TOUT TEMPS DES DEUX COTES,AD-DC,0
11228,-73.56406588749809,45.523790421244,116027,\P EN TOUT TEMPS,SD-TT,0
11555,-73.56359371907621,45.513739466164104,182064,\A EN TOUT TEMPS,AD-TT,2
11556,-73.5630722914413,45.513501297295896,175257,\A EN TOUT TEMPS,AD-TT,2
11781,-73.547728412614,45.528666546554696,28071,\P EN TOUT TEMPS,SD-TT,0
11785,-73.5479740901802,45.518349780416095,66825,\P 21h-22h MAR. VEN. 1 AVRIL AU 1 DEC.,SB-SF-A,0
11786,-73.5683302946167,45.503622505378,232027,\P EN TOUT TEMPS,SD-TT,2
11840,-73.5488757116192,45.5299258358625,32591,\P 13h-14h LUN. 1 AVRIL AU 1 DEC.,SU-LL-A,0
11859,-73.5741413473088,45.5052610946778,92087,\A EN TOUT TEMPS,AD-TT,0
11865,-73.5535553043318,45.4955902855608,162856,Arrêt d'autobus,BUS,0
11872,-73.5557328287704,45.4963991036376,58505,Arrêt d'autobus,BUS,0
11893,-73.554667021565,45.49741194317429,58122,\P 08h-09h MAR. 1 AVRIL AU 1 DEC.,SU-MA-A,0
11896,-73.5544001390738,45.4972141049173,58118,\A EN TOUT TEMPS,AD-TT,0
11905,-73.5506783846456,45.511100391954,138315,\A EN TOUT TEMPS,AD-TT,2
11906,-73.5506783846456,45.511100391954,138315,\P 06h30-07h30 LUN. JEU. 1 AVIL AU 1 DEC.,SB-AE-A,0
11907,-73.5506783846456,45.511100391954,138315,\P RESERVE S3R 09h-23h,R-PF,3
11909,-73.5747874324644,45.498795300130304,91740,\P EN TOUT TEMPS,SD-TT,3
11929,-73.5544795780218,45.5095194198229,237110,\P RESERVE VEHICULES DE LA VILLE,R-VA,0
11930,-73.5546639747845,45.509614930945204,237682,\P RESERVE VEHICULES DE LA VILLE,R-VA,2
11938,-73.5638425198079,45.49561505412579,237503,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,2
11939,-73.5637004322752,45.49556923239571,237502,\P 23h-24h LUN. JEU. 1 AVRIL AU 1 DEC.,SB-SJ-A,0
11940,-73.5637004322752,45.49556923239571,237502,\P EXCEPTE PICTOGRAMME VOITURE ELECTRIQUE - EN RECHARGE,RD-TB,3
12109,-73.5573214199442,45.50191885829761,98589,\P 08h-18h LUN. AU VEN.,SV-OD,3
12110,-73.5573214199442,45.50191885829761,98589,\P 10h-11h MAR. VEN. 1 MARS AU 1 DEC.,SB-VE,2
12111,-73.5573214199442,45.50191885829761,98589,\P RESERVE S3R 09h-23h,R-PF,2
12112,-73.5531704957842,45.5133135623259,238049,\A EN TOUT TEMPS,AD-TT,0
12116,-73.56807993553791,45.505593310568706,222771,\P 08h-18h LUN. AU VEN.,SV-OD,2
12117,-73.56807993553791,45.505593310568706,222771,\P RESERVE S3R 18h-23h LUN.AU VEN. 9h-23h SAM.ET DIM.,R-RE,2
12118,-73.56807993553791,45.505593310568706,222771,\P RESERVE S3R 09h-23h,R-PF,3
12119,-73.56838446737571,45.5057506011253,215618,\P EN TOUT TEMPS,SD-TT,2
12120,-73.56838446737571,45.5057506011253,215618,\P 08h-18h LUN. AU VEN.,SV-OD,3
